"order_date","customer_id","customer_name","segment","product_name","discount","sum_discount","row_id"
"2018-10-07","AW-10930","Arthur Wiediger","Home Office","Avery 511","0.20","0.20","6377"
"2018-10-27","BW-11200","Ben Wallace","Consumer","Prestige Round Ring Binders","0.20","0.20","9536"
"2016-10-31","GG-14650","Greg Guthrie","Corporate","Novimex Fabric Task Chair","0.20","0.20","2066"
"2017-08-16","JM-15865","John Murray","Consumer","Avery 488","0.20","0.20","2551"
"2019-03-09","KB-16315","Karl Braun","Consumer","DXL Angle-View Binders with Locking Rings by Samsill","0.20","0.20","8541"
"2016-11-30","PB-19150","Philip Brown","Consumer","Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack","0.20","0.20","9196"
"2018-06-05","CK-12205","Chloris Kastensmidt","Consumer","Avery Non-Stick Binders","0.20","0.20","5523"
"2017-12-06","NP-18325","Naresj Patel","Consumer","AT&T 1080 Corded phone","0.20","0.20","1093"
"2018-11-18","TC-21535","Tracy Collins","Home Office","Grandstream GXP2100 Mainstream Business Phone","0.20","0.20","4960"
"2018-11-26","MS-17365","Maribeth Schnelling","Consumer","DMI Eclipse Executive Suite Bookcases","0.20","0.20","9650"
"2018-09-23","KL-16555","Kelly Lampkin","Corporate","Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle","0.20","0.20","2369"
"2018-12-06","GT-14710","Greg Tran","Consumer","GBC Standard Therm-A-Bind Covers","0.20","0.20","2940"
"2018-08-29","GB-14530","George Bell","Corporate","Revere Boxed Rubber Bands by Revere","0.20","0.20","4687"
"2016-03-17","QJ-19255","Quincy Jones","Corporate","Xerox 1909","0.20","0.20","8011"
"2016-03-03","AJ-10945","Ashley Jarboe","Consumer","Zebra Zazzle Fluorescent Highlighters","0.20","0.20","556"
"2018-11-22","TB-21355","Todd Boyes","Corporate","Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red","0.20","0.20","1289"
"2017-09-26","RW-19540","Rick Wilson","Corporate","SAFCO Boltless Steel Shelving","0.20","0.20","1426"
"2019-06-20","PJ-19015","Pauline Johnson","Consumer","Plastic Stacking Crates & Casters","0.20","0.20","5293"
"2017-09-24","CM-11935","Carlos Meador","Consumer","Samsung HM1900 Bluetooth Headset","0.20","0.20","7742"
"2016-08-24","JP-15460","Jennifer Patt","Corporate","Wilson Jones 1"" Hanging DublLock Ring Binders","0.20","0.20","3134"
"2019-02-20","KM-16375","Katherine Murray","Home Office","Microsoft Wireless Mobile Mouse 4000","0.20","0.20","6656"
"2016-12-05","EA-14035","Erin Ashbrook","Corporate","Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book","0.20","0.20","5574"
"2018-05-31","BP-11290","Beth Paige","Consumer","Xerox 212","0.20","0.20","8904"
"2019-06-16","CS-12355","Christine Sundaresam","Consumer","Newell 330","0.20","0.20","6746"
"2019-10-27","JM-15655","Jim Mitchum","Corporate","Chromcraft Rectangular Conference Tables","0.20","0.20","7619"
"2019-11-13","MN-17935","Michael Nguyen","Consumer","""While you Were Out"" Message Book, One Form per Page","0.20","0.20","3783"
"2017-09-26","TB-21520","Tracy Blumstein","Consumer","Easy-staple paper","0.20","0.20","284"
"2017-12-08","TT-21460","Tonja Turnell","Home Office","Xerox 1945","0.20","0.20","1756"
"2019-10-30","JK-15205","Jamie Kunitz","Consumer","Global Leather Task Chair, Black","0.20","0.20","1710"
"2016-03-14","NF-18475","Neil Franz�sisch","Home Office","Xerox 1887","0.20","0.20","9515"
"2017-05-26","BF-11170","Ben Ferrer","Home Office","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","0.20","0.20","4606"
"2019-11-02","GG-14650","Greg Guthrie","Corporate","Stanley Bostitch Contemporary Electric Pencil Sharpeners","0.20","0.20","7377"
"2019-03-20","HG-14845","Harry Greene","Consumer","Easy-staple paper","0.20","0.20","8998"
"2016-03-18","SM-20320","Sean Miller","Home Office","Xerox 195","0.20","0.20","2699"
"2017-11-08","NS-18640","Noel Staavos","Corporate","OIC Binder Clips","0.20","0.20","8643"
"2019-07-18","SV-20365","Seth Vernon","Consumer","Acme Kleencut Forged Steel Scissors","0.20","0.20","7045"
"2019-04-24","CP-12340","Christine Phan","Corporate","Sensible Storage WireTech Storage Systems","0.20","0.20","3656"
"2018-11-10","AF-10885","Art Foster","Consumer","Acco Perma 4000 Stacking Storage Drawers","0.20","0.20","2869"
"2016-09-10","CL-12565","Clay Ludtke","Consumer","GuestStacker Chair with Chrome Finish Legs","0.20","0.20","7526"
"2017-11-21","CA-11965","Carol Adams","Corporate","Sharp 1540cs Digital Laser Copier","0.20","0.20","4287"
"2018-03-29","ME-17320","Maria Etezadi","Home Office","Jabra BIZ 2300 Duo QD Duo Corded�Headset","0.20","0.20","3553"
"2019-05-23","KL-16645","Ken Lonsdale","Consumer","Tennsco Commercial Shelving","0.20","0.20","4874"
"2018-09-17","SJ-20125","Sanjit Jacobs","Home Office","Clarity 53712","0.20","0.20","3250"
"2019-04-25","RL-19615","Rob Lucas","Consumer","Bush Westfield Collection Bookcases, Medium Cherry Finish","0.20","0.20","8974"
"2019-02-11","CS-11845","Cari Sayre","Corporate","Global Leather and Oak Executive Chair, Black","0.20","0.20","3146"
"2019-10-27","MA-17560","Matt Abelman","Home Office","Prang Colored Pencils","0.20","0.20","3253"
"2018-09-18","SV-20365","Seth Vernon","Consumer","Eldon Pizzaz Desk Accessories","0.20","0.20","3542"
"2019-11-12","EM-14140","Eugene Moren","Home Office","Memorex Micro Travel Drive 8 GB","0.20","0.20","2950"
"2017-04-02","JL-15850","John Lucas","Consumer","Samsung HM1900 Bluetooth Headset","0.20","0.20","7711"
"2018-07-04","RB-19465","Rick Bensley","Home Office","Avaya 4621SW VoIP phone","0.20","0.20","5937"
"2017-07-12","RL-19615","Rob Lucas","Consumer","Newell 32","0.20","0.20","4548"
"2018-02-05","AZ-10750","Annie Zypern","Consumer","Anker Astro 15000mAh USB Portable Charger","0.20","0.20","8145"
"2016-04-02","SC-20020","Sam Craven","Consumer","Xerox 1898","0.20","0.20","8827"
"2017-04-13","EB-14110","Eugene Barchas","Consumer","Iceberg OfficeWorks 42"" Round Tables","0.20","0.20","7835"
"2019-08-25","GA-14725","Guy Armstrong","Consumer","Xerox 1910","0.20","0.20","875"
"2017-12-11","SC-20800","Stuart Calhoun","Consumer","Logitech Wireless Performance Mouse MX for PC and Mac","0.20","0.20","2012"
"2019-06-26","DR-12880","Dan Reichenbach","Corporate","Avery 512","0.20","0.20","5628"
"2018-03-10","MH-17785","Maya Herman","Corporate","Mini 13-1/2 Capacity Data Binder Rack, Pearl","0.20","0.20","9412"
"2019-02-26","BT-11530","Bradley Talbott","Home Office","GuestStacker Chair with Chrome Finish Legs","0.20","0.20","1191"
"2019-07-14","TC-21295","Toby Carlisle","Consumer","Acco Suede Grain Vinyl Round Ring Binder","0.20","0.20","7496"
"2019-05-20","RD-19480","Rick Duston","Consumer","Wilson Jones Impact Binders","0.20","0.20","9143"
"2018-07-16","CK-12205","Chloris Kastensmidt","Consumer","Acme Value Line Scissors","0.20","0.20","602"
"2017-10-15","CG-12520","Claire Gute","Consumer","Xerox 1986","0.20","0.20","6879"
"2019-11-03","DK-13090","Dave Kipp","Consumer","Xerox 1923","0.20","0.20","8824"
"2019-03-10","MH-18115","Mick Hernandez","Home Office","Howard Miller Distant Time Traveler Alarm Clock","0.20","0.20","1257"
"2018-03-03","AA-10315","Alex Avila","Consumer","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack","0.20","0.20","5202"
"2019-06-30","VP-21730","Victor Preis","Home Office","Tuf-Vin Binders","0.20","0.20","395"
"2019-04-01","NC-18535","Nick Crebassa","Corporate","Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black","0.20","0.20","4218"
"2018-03-15","FC-14335","Fred Chung","Corporate","Avery Round Ring Poly Binders","0.20","0.20","7648"
"2017-11-28","EB-14170","Evan Bailliet","Consumer","Xerox 1941","0.20","0.20","8820"
"2018-11-21","RD-19720","Roger Demir","Consumer","Xerox 1910","0.20","0.20","5891"
"2016-10-25","EH-14185","Evan Henry","Consumer","Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack","0.20","0.20","7709"
"2019-12-09","KM-16225","Kalyca Meade","Corporate","Crayola Colored Pencils","0.20","0.20","3596"
"2018-01-05","AJ-10795","Anthony Johnson","Corporate","Logitech B530 USB�Headset�-�headset�- Full size, Binaural","0.20","0.20","865"
"2019-12-25","RA-19285","Ralph Arnett","Consumer","Bush Andora Bookcase, Maple/Graphite Gray Finish","0.20","0.20","689"
"2016-03-07","NP-18685","Nora Pelletier","Home Office","Catalog Binders with Expanding Posts","0.20","0.20","5254"
"2017-07-05","BF-10975","Barbara Fisher","Corporate","Stackable Trays","0.20","0.20","2635"
"2019-05-19","BC-11125","Becky Castell","Home Office","Situations Contoured Folding Chairs, 4/Set","0.20","0.20","3625"
"2019-09-05","LP-17095","Liz Preis","Consumer","Xerox 220","0.20","0.20","8199"
"2018-04-23","AF-10870","Art Ferguson","Consumer","Recycled Pressboard Report Cover with Reinforced Top Hinge","0.20","0.20","9668"
"2016-03-07","AB-10015","Aaron Bergman","Consumer","Global Push Button Manager's Chair, Indigo","0.20","0.20","4962"
"2018-06-04","EN-13780","Edward Nazzal","Consumer","Sauder Inglewood Library Bookcases","0.20","0.20","2604"
"2018-03-14","SP-20650","Stephanie Phelps","Corporate","Wilson Jones Leather-Like Binders with DublLock Round Rings","0.20","0.20","6116"
"2019-05-14","DP-13000","Darren Powers","Consumer","Avery 502","0.20","0.20","6546"
"2016-07-07","JL-15835","John Lee","Consumer","Howard Miller 11-1/2"" Diameter Grantwood Wall Clock","0.20","0.20","4399"
"2016-07-06","EP-13915","Emily Phan","Consumer","Canon Imageclass D680 Copier / Fax","0.20","0.20","1550"
"2016-08-23","RB-19645","Robert Barroso","Corporate","GBC Linen Binding Covers","0.20","0.20","6672"
"2019-01-14","TP-21565","Tracy Poddar","Corporate","Mobile Personal File Cube","0.20","0.20","4166"
"2017-10-02","HM-14980","Henry MacAllister","Consumer","HTC One Mini","0.20","0.20","6955"
"2019-03-19","ND-18370","Natalie DeCherney","Consumer","ACCOHIDE 3-Ring Binder, Blue, 1""","0.20","0.20","4343"
"2019-06-22","DC-12850","Dan Campbell","Consumer","#10 White Business Envelopes,4 1/8 x 9 1/2","0.20","0.20","2500"
"2016-10-17","TB-21520","Tracy Blumstein","Consumer","Case Logic 2.4GHz Wireless Keyboard","0.20","0.20","6875"
"2017-11-07","KB-16240","Karen Bern","Corporate","White Envelopes, White Envelopes with Clear Poly Window","0.20","0.20","5052"
"2018-03-20","ZC-21910","Zuschuss Carroll","Consumer","Xerox 225","0.20","0.20","590"
"2019-09-17","AS-10225","Alan Schoenberger","Corporate","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","0.20","0.20","2656"
"2019-09-09","GK-14620","Grace Kelly","Corporate","Avery 511","0.20","0.20","6256"
"2019-04-30","NZ-18565","Nick Zandusky","Home Office","Fellowes Black Plastic Comb Bindings","0.20","0.20","7183"
"2019-12-18","BP-11290","Beth Paige","Consumer","Xerox Color Copier Paper, 11"" x 17"", Ream","0.20","0.20","8847"
"2016-05-18","TT-21070","Ted Trevino","Consumer","Xerox 1949","0.20","0.20","3202"
"2019-11-21","PJ-18835","Patrick Jones","Corporate","Canvas Sectional Post Binders","0.20","0.20","6148"
"2016-08-19","JK-15625","Jim Karlsson","Consumer","Turquoise Lead Holder with Pocket Clip","0.20","0.20","2340"
"2017-09-17","DB-13405","Denny Blanton","Consumer","SanDisk Cruzer 64 GB USB Flash Drive","0.20","0.20","3530"
"2018-03-04","RF-19345","Randy Ferguson","Corporate","Avery 518","0.20","0.20","3265"
"2019-06-15","TS-21205","Thomas Seio","Corporate","Staple holder","0.20","0.20","8701"
"2018-12-03","CJ-12010","Caroline Jumper","Consumer","Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room","0.20","0.20","4198"
"2018-05-27","BS-11665","Brian Stugart","Consumer","Standard Rollaway File with Lock","0.20","0.20","7607"
"2019-06-19","FO-14305","Frank Olsen","Consumer","Safco Industrial Wire Shelving","0.20","0.20","2481"
"2019-11-13","TT-21070","Ted Trevino","Consumer","GBC DocuBind P50 Personal Binding Machine","0.20","0.20","4867"
"2018-06-20","EA-14035","Erin Ashbrook","Corporate","Xerox 206","0.20","0.20","1946"
"2018-11-07","MC-17845","Michael Chen","Consumer","Mini 13-1/2 Capacity Data Binder Rack, Pearl","0.20","0.20","8213"
"2018-12-16","SF-20065","Sandra Flanagan","Consumer","Acco 6 Outlet Guardian Premium Surge Suppressor","0.20","0.20","6720"
"2019-08-13","DC-12850","Dan Campbell","Consumer","Maxell 4.7GB DVD-R 5/Pack","0.20","0.20","7901"
"2019-08-12","RH-19495","Rick Hansen","Consumer","Xerox 2000","0.20","0.20","2863"
"2018-06-14","MH-17290","Marc Harrigan","Home Office","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order","0.20","0.20","5428"
"2019-08-13","MK-17905","Michael Kennedy","Corporate","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb","0.20","0.20","7376"
"2019-06-03","NR-18550","Nick Radford","Consumer","Bush Mission Pointe Library","0.20","0.20","6482"
"2017-09-14","CC-12685","Craig Carroll","Consumer","Wilson Jones Easy Flow II Sheet Lifters","0.20","0.20","3826"
"2017-03-31","SC-20260","Scott Cohen","Corporate","PureGear Roll-On Screen Protector","0.20","0.20","5529"
"2019-07-29","LA-16780","Laura Armstrong","Corporate","Cisco SPA301","0.20","0.20","2228"
"2019-11-09","PM-19135","Peter McVee","Home Office","Motorola L703CM","0.20","0.20","8595"
"2018-06-14","EB-13705","Ed Braxton","Corporate","Bush Cubix Conference Tables, Fully Assembled","0.20","0.20","5871"
"2016-07-18","AH-10120","Adrian Hane","Home Office","Office Star - Ergonomically Designed Knee Chair","0.20","0.20","2103"
"2019-10-28","JM-15250","Janet Martin","Consumer","Xerox 1936","0.20","0.20","7714"
"2017-10-26","AG-10495","Andrew Gjertsen","Corporate","Panasonic KX-TG6844B Expandable Digital Cordless Telephone","0.20","0.20","5160"
"2016-03-14","RB-19465","Rick Bensley","Home Office","Xerox 1963","0.20","0.20","9407"
"2019-09-03","AP-10915","Arthur Prichep","Consumer","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","0.20","0.20","712"
"2016-10-03","RD-19930","Russell D'Ascenzo","Consumer","Colored Push Pins","0.20","0.20","8218"
"2017-06-15","AC-10450","Amy Cox","Consumer","Belkin Standard 104 key USB Keyboard","0.20","0.20","5815"
"2017-09-15","AC-10615","Ann Chong","Corporate","Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h","0.20","0.20","7472"
"2019-04-20","CV-12805","Cynthia Voltz","Corporate","Sortfiler Multipurpose Personal File Organizer, Black","0.20","0.20","6155"
"2016-07-20","CC-12145","Charles Crestani","Consumer","Wilson Jones Custom Binder Spines & Labels","0.20","0.20","5970"
"2017-10-15","PA-19060","Pete Armstrong","Home Office","Logitech�Gaming G510s - Keyboard","0.20","0.20","110"
"2019-09-16","AS-10090","Adam Shillingsburg","Consumer","Logitech Trackman Marble Mouse","0.20","0.20","3457"
"2019-07-03","JK-15640","Jim Kriz","Home Office","Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White","0.20","0.20","3572"
"2019-12-23","DK-12985","Darren Koutras","Consumer","Safco Industrial Wire Shelving System","0.20","0.20","6225"
"2016-10-02","ES-14080","Erin Smith","Corporate","Stiletto Hand Letter Openers","0.20","0.20","3227"
"2016-12-12","NP-18700","Nora Preis","Consumer","Hon Non-Folding Utility Tables","0.20","0.20","1246"
"2018-06-24","BD-11320","Bill Donatelli","Consumer","Macally Suction Cup Mount","0.20","0.20","3529"
"2019-09-07","DM-12955","Dario Medina","Corporate","Eureka The Boss Cordless Rechargeable Stick Vac","0.20","0.20","8211"
"2018-10-27","BP-11095","Bart Pistole","Corporate","Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity","0.20","0.20","4388"
"2016-08-25","RC-19960","Ryan Crowe","Consumer","Xerox 1921","0.20","0.20","116"
"2019-10-21","FC-14245","Frank Carlisle","Home Office","Avanti 1.7 Cu. Ft. Refrigerator","0.20","0.20","5431"
"2019-10-20","PT-19090","Pete Takahito","Consumer","Prang Drawing Pencil Set","0.20","0.20","8240"
"2017-07-11","CK-12595","Clytie Kelty","Consumer","Master Big Foot Doorstop, Beige","0.20","0.20","2054"
"2017-12-24","JB-15925","Joni Blumstein","Consumer","OIC Bulk Pack Metal Binder Clips","0.20","0.20","220"
"2017-12-07","AH-10210","Alan Hwang","Consumer","Avery Durable Slant Ring Binders With Label Holder","0.20","0.20","4978"
"2019-12-24","RM-19675","Robert Marley","Home Office","Vinyl Sectional Post Binders","0.20","0.20","4621"
"2016-09-02","CV-12295","Christina VanderZanden","Consumer","Logitech Wireless Performance Mouse MX for PC and Mac","0.20","0.20","5029"
"2019-11-21","HZ-14950","Henia Zydlo","Consumer","Motorola HK250 Universal Bluetooth Headset","0.20","0.20","9039"
"2018-10-21","DP-13390","Dennis Pardue","Home Office","Ibico EPK-21 Electric Binding System","0.20","0.20","7819"
"2017-11-13","LC-16870","Lena Cacioppo","Consumer","Logitech K350 2.4Ghz Wireless Keyboard","0.20","0.20","104"
"2019-10-01","NS-18505","Neola Schneider","Consumer","Metal Folding Chairs, Beige, 4/Carton","0.20","0.20","2217"
"2016-10-21","TB-21520","Tracy Blumstein","Consumer","Fellowes Superior 10 Outlet Split Surge Protector","0.20","0.20","1889"
"2019-05-14","GT-14710","Greg Tran","Consumer","PayAnywhere Card Reader","0.20","0.20","6411"
"2019-04-22","MO-17800","Meg O'Connel","Home Office","Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped","0.20","0.20","3027"
"2018-05-09","JW-16075","Julia West","Consumer","Newell 319","0.20","0.20","1558"
"2019-08-23","PO-18850","Patrick O'Brill","Consumer","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case","0.20","0.20","4299"
"2019-06-01","BW-11065","Barry Weirich","Consumer","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","0.20","0.20","7801"
"2016-05-21","KH-16360","Katherine Hughes","Consumer","Staple envelope","0.20","0.20","9792"
"2019-11-21","CC-12475","Cindy Chapman","Consumer","Recycled Eldon Regeneration Jumbo File","0.20","0.20","4012"
"2018-09-04","DL-13315","Delfina Latchford","Consumer","RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set","0.20","0.20","5807"
"2017-07-09","EB-13870","Emily Burns","Consumer","Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box","0.20","0.20","3455"
"2019-03-25","CV-12295","Christina VanderZanden","Consumer","Hewlett Packard 310 Color Digital Copier","0.20","0.20","2387"
"2019-12-07","DS-13180","David Smith","Corporate","Xerox 1995","0.20","0.20","3898"
"2019-10-31","CY-12745","Craig Yedwab","Corporate","ClearOne Communications CHAT 70 OC�Speaker Phone","0.20","0.20","7827"
"2019-10-03","LW-16825","Laurel Workman","Corporate","Colorific Watercolor Pencils","0.20","0.20","8115"
"2016-01-03","DP-13000","Darren Powers","Consumer","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book","0.20","0.20","7981"
"2019-09-23","LC-16870","Lena Cacioppo","Consumer","Xerox 217","0.20","0.20","5416"
"2018-05-26","MS-17710","Maurice Satty","Consumer","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)","0.20","0.20","1276"
"2017-09-17","TB-21520","Tracy Blumstein","Consumer","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock","0.20","0.20","30"
"2018-11-27","CM-12235","Chris McAfee","Consumer","Eldon Simplefile Box Office","0.20","0.20","8623"
"2019-12-01","SH-19975","Sally Hughsby","Corporate","Ibico Presentation Index for Binding Systems","0.20","0.20","8870"
